from,to,time_step,flow
GER,NED,2947,5000.0
GER,NED,2948,5000.0
GER,NED,2949,5000.0
GER,NED,2950,5000.0
GER,NED,2951,5000.0
GER,NED,2952,5000.0
GER,NED,2953,5000.0
GER,NED,2954,5000.0
GER,NED,2955,5000.0
GER,NED,2956,5000.0
GER,NED,2957,5000.0
GER,NED,2958,-3300.8965668071996
GER,NED,2959,-5000.0
GER,NED,2960,-5000.0
GER,NED,2961,-5000.0
GER,NED,2962,-5000.0
GER,NED,2963,-5000.0
GER,NED,2964,-5000.0
GER,NED,2965,-5000.0
GER,NED,2966,-5000.0
GER,NED,2967,-5000.0
GER,NED,2968,-5000.0
GER,NED,2969,-5000.0
GER,NED,2970,-5000.0
GER,NED,2971,5000.0
GER,NED,2972,5000.0
GER,NED,2973,5000.0
GER,NED,2974,5000.0
GER,NED,2975,5000.0
GER,NED,2976,5000.0
GER,NED,2977,5000.0
GER,NED,2978,5000.0
GER,NED,2979,5000.0
GER,NED,2980,5000.0
GER,NED,2981,5000.0
GER,NED,2982,-2939.5026691551993
GER,NED,2983,-5000.0
GER,NED,2984,-5000.0
GER,NED,2985,-5000.0
GER,NED,2986,-5000.0
GER,NED,2987,-5000.0
GER,NED,2988,-5000.0
GER,NED,2989,-5000.0
GER,NED,2990,-5000.0
GER,NED,2991,-5000.0
GER,NED,2992,-5000.0
GER,NED,2993,-5000.0
GER,NED,2994,-5000.0
GER,NED,2995,5000.0
GER,NED,2996,5000.0
GER,NED,2997,5000.0
GER,NED,2998,5000.0
GER,NED,2999,5000.0
GER,NED,3000,5000.0
GER,NED,3001,5000.0
GER,NED,3002,5000.0
GER,NED,3003,5000.0
GER,NED,3004,5000.0
GER,NED,3005,5000.0
GER,NED,3006,-5000.0
GER,NED,3007,-5000.0
GER,NED,3008,-5000.0
GER,NED,3009,-5000.0
GER,NED,3010,-5000.0
GER,NED,3011,-5000.0
GER,NED,3012,-5000.0
GER,NED,3013,-5000.0
GER,NED,3014,-5000.0
GER,NED,3015,-5000.0
GER,NED,3016,-5000.0
GER,NED,3017,-5000.0
GER,NED,3018,-5000.0
GER,NED,3019,5000.0
GER,NED,3020,5000.0
GER,NED,3021,5000.0
GER,NED,3022,5000.0
GER,NED,3023,5000.0
GER,NED,3024,5000.0
GER,NED,3025,5000.0
GER,NED,3026,5000.0
GER,NED,3027,5000.0
GER,NED,3028,5000.0
GER,NED,3029,5000.0
GER,NED,3030,2086.4867061416007
GER,NED,3031,-5000.0
GER,NED,3032,-5000.0
GER,NED,3033,-5000.0
GER,NED,3034,-5000.0
GER,NED,3035,-5000.0
GER,NED,3036,-5000.0
GER,NED,3037,-5000.0
GER,NED,3038,-5000.0
GER,NED,3039,-5000.0
GER,NED,3040,-5000.0
GER,NED,3041,-5000.0
GER,NED,3042,-5000.0
GER,NED,3043,5000.0
GER,NED,3044,5000.0
GER,NED,3045,5000.0
GER,NED,3046,5000.0
GER,NED,3047,5000.0
GER,NED,3048,5000.0
GER,NED,3049,5000.0
GER,NED,3050,5000.0
GER,NED,3051,5000.0
GER,NED,3052,5000.0
GER,NED,3053,5000.0
GER,NED,3054,4563.096890558099
GER,NED,3055,-5000.0
GER,NED,3056,-5000.0
GER,NED,3057,-5000.0
GER,NED,3058,-5000.0
GER,NED,3059,-5000.0
GER,NED,3060,-5000.0
GER,NED,3061,-5000.0
GER,NED,3062,-5000.0
GER,NED,3063,-5000.0
GER,NED,3064,-5000.0
GER,NED,3065,-5000.0
GER,NED,3066,-5000.0
GER,NED,3067,5000.0
GER,NED,3068,5000.0
GER,NED,3069,5000.0
GER,NED,3070,5000.0
GER,NED,3071,5000.0
GER,NED,3072,5000.0
GER,NED,3073,5000.0
GER,NED,3074,5000.0
GER,NED,3075,5000.0
GER,NED,3076,5000.0
GER,NED,3077,5000.0
GER,NED,3078,5000.0
GER,NED,3079,-543.9889725235007
GER,NED,3080,-5000.0
GER,NED,3081,-5000.0
GER,NED,3082,-5000.0
GER,NED,3083,-5000.0
GER,NED,3084,-5000.0
GER,NED,3085,-5000.0
GER,NED,3086,-5000.0
GER,NED,3087,-5000.0
GER,NED,3088,-5000.0
GER,NED,3089,-5000.0
GER,NED,3090,-5000.0
GER,NED,3091,5000.0
GER,NED,3092,5000.0
GER,NED,3093,5000.0
GER,NED,3094,5000.0
GER,NED,3095,5000.0
GER,NED,3096,5000.0
GER,NED,3097,5000.0
GER,NED,3098,5000.0
GER,NED,3099,5000.0
GER,NED,3100,5000.0
GER,NED,3101,5000.0
GER,NED,3102,-5000.0
GER,NED,3103,-5000.0
GER,NED,3104,-5000.0
GER,NED,3105,-5000.0
GER,NED,3106,-5000.0
GER,NED,3107,-5000.0
GER,NED,3108,-5000.0
GER,NED,3109,-5000.0
GER,NED,3110,-5000.0
GER,NED,3111,-5000.0
GER,NED,3112,-5000.0
GER,NED,3113,-5000.0
GER,NED,3114,-5000.0
GER,NED,3115,5000.0
GER,NED,3116,5000.0
GER,NED,3117,5000.0
GER,NED,3118,5000.0
GER,NED,3119,5000.0
GER,NED,3120,5000.0
GER,NED,3121,5000.0
GER,NED,3122,5000.0
GER,NED,3123,5000.0
GER,NED,3124,5000.0
GER,NED,3125,5000.0
GER,NED,3126,1402.269191613399
GER,NED,3127,-5000.0
GER,NED,3128,-5000.0
GER,NED,3129,-5000.0
GER,NED,3130,-5000.0
GER,NED,3131,-5000.0
GER,NED,3132,-5000.0
GER,NED,3133,-5000.0
GER,NED,3134,-5000.0
GER,NED,3135,-5000.0
GER,NED,3136,-5000.0
GER,NED,3137,-5000.0
GER,NED,3138,-5000.0
GER,NED,3139,5000.0
GER,NED,3140,5000.0
GER,NED,3141,5000.0
GER,NED,3142,5000.0
GER,NED,3143,5000.0
GER,NED,3144,5000.0
GER,NED,3145,5000.0
GER,NED,3146,5000.0
GER,NED,3147,5000.0
GER,NED,3148,5000.0
GER,NED,3149,5000.0
GER,NED,3150,5000.0
GER,NED,3151,-5000.0
GER,NED,3152,-5000.0
GER,NED,3153,-5000.0
GER,NED,3154,-5000.0
GER,NED,3155,-5000.0
GER,NED,3156,-5000.0
GER,NED,3157,-5000.0
GER,NED,3158,-5000.0
GER,NED,3159,-5000.0
GER,NED,3160,-827.624794117597
GER,NED,3161,-5000.0
GER,NED,3162,-5000.0
GER,NED,3163,5000.0
GER,NED,3164,5000.0
GER,NED,3165,5000.0
GER,NED,3166,5000.0
GER,NED,3167,5000.0
GER,NED,3168,5000.0
GER,NED,3169,5000.0
GER,NED,3170,5000.0
GER,NED,3171,5000.0
GER,NED,3172,5000.0
GER,NED,3173,5000.0
GER,NED,3174,-5000.0
GER,NED,3175,-5000.0
GER,NED,3176,-5000.0
GER,NED,3177,-5000.0
GER,NED,3178,-5000.0
GER,NED,3179,-5000.0
GER,NED,3180,-5000.0
GER,NED,3181,-5000.0
GER,NED,3182,-5000.0
GER,NED,3183,-5000.0
GER,NED,3184,-5000.0
GER,NED,3185,-5000.0
GER,NED,3186,-5000.0
GER,NED,3187,5000.0
GER,NED,3188,5000.0
GER,NED,3189,5000.0
GER,NED,3190,5000.0
GER,NED,3191,5000.0
GER,NED,3192,5000.0
GER,NED,3193,5000.0
GER,NED,3194,5000.0
GER,NED,3195,5000.0
GER,NED,3196,5000.0
GER,NED,3197,5000.0
GER,NED,3198,-191.65363274690026
GER,NED,3199,-5000.0
GER,NED,3200,-5000.0
GER,NED,3201,-5000.0
GER,NED,3202,-5000.0
GER,NED,3203,-5000.0
GER,NED,3204,-5000.0
GER,NED,3205,-5000.0
GER,NED,3206,-5000.0
GER,NED,3207,-5000.0
GER,NED,3208,-5000.0
GER,NED,3209,-5000.0
GER,NED,3210,-5000.0
GER,NED,3211,5000.0
GER,NED,3212,5000.0
GER,NED,3213,5000.0
GER,NED,3214,5000.0
GER,NED,3215,5000.0
GER,NED,3216,5000.0
GER,NED,3217,5000.0
GER,NED,3218,5000.0
GER,NED,3219,5000.0
GER,NED,3220,5000.0
GER,NED,3221,5000.0
GER,NED,3222,367.95220542920106
GER,NED,3223,-5000.0
GER,NED,3224,-5000.0
GER,NED,3225,-5000.0
GER,NED,3226,-5000.0
GER,NED,3227,-5000.0
GER,NED,3228,-5000.0
GER,NED,3229,-5000.0
GER,NED,3230,-5000.0
GER,NED,3231,-5000.0
GER,NED,3232,-5000.0
GER,NED,3233,-5000.0
GER,NED,3234,-5000.0
GER,NED,3235,5000.0
GER,NED,3236,5000.0
GER,NED,3237,5000.0
GER,NED,3238,5000.0
GER,NED,3239,5000.0
GER,NED,3240,5000.0
GER,NED,3241,5000.0
GER,NED,3242,5000.0
GER,NED,3243,5000.0
GER,NED,3244,5000.0
GER,NED,3245,5000.0
GER,NED,3246,5000.0
GER,NED,3247,1168.2961911384991
GER,NED,3248,-5000.0
GER,NED,3249,-5000.0
GER,NED,3250,-5000.0
GER,NED,3251,-5000.0
GER,NED,3252,-5000.0
GER,NED,3253,-5000.0
GER,NED,3254,-5000.0
GER,NED,3255,-5000.0
GER,NED,3256,-5000.0
GER,NED,3257,-5000.0
GER,NED,3258,-5000.0
GER,NED,3259,5000.0
GER,NED,3260,5000.0
GER,NED,3261,5000.0
GER,NED,3262,5000.0
GER,NED,3263,5000.0
GER,NED,3264,5000.0
GER,NED,3265,5000.0
GER,NED,3266,5000.0
GER,NED,3267,5000.0
GER,NED,3268,5000.0
GER,NED,3269,5000.0
GER,NED,3270,-5000.0
GER,NED,3271,-5000.0
GER,NED,3272,-5000.0
GER,NED,3273,-5000.0
GER,NED,3274,-5000.0
GER,NED,3275,-5000.0
GER,NED,3276,-5000.0
GER,NED,3277,-5000.0
GER,NED,3278,-5000.0
GER,NED,3279,-5000.0
GER,NED,3280,-5000.0
GER,NED,3281,-5000.0
GER,NED,3282,-5000.0
GER,NED,3283,5000.0
GER,NED,3284,5000.0
GER,NED,3285,5000.0
GER,NED,3286,5000.0
GER,NED,3287,5000.0
GER,NED,3288,5000.0
GER,NED,3289,5000.0
GER,NED,3290,5000.0
GER,NED,3291,5000.0
GER,NED,3292,5000.0
GER,NED,3293,5000.0
GER,NED,3294,-541.0220278484012
GER,NED,3295,-5000.0
GER,NED,3296,-5000.0
GER,NED,3297,-5000.0
GER,NED,3298,-5000.0
GER,NED,3299,-5000.0
GER,NED,3300,-5000.0
GER,NED,3301,-5000.0
GER,NED,3302,-5000.0
GER,NED,3303,-5000.0
GER,NED,3304,-5000.0
GER,NED,3305,1394.3722433860003
GER,NED,3306,5000.0
GER,NED,3307,5000.0
GER,NED,3308,5000.0
GER,NED,3309,5000.0
GER,NED,3310,5000.0
GER,NED,3311,5000.0
GER,NED,3312,5000.0
GER,NED,3313,5000.0
GER,NED,3314,5000.0
GER,NED,3315,5000.0
GER,NED,3316,5000.0
GER,NED,3317,5000.0
GER,NED,3318,-5000.0
GER,NED,3319,-5000.0
GER,NED,3320,-5000.0
GER,NED,3321,-5000.0
GER,NED,3322,-5000.0
GER,NED,3323,-5000.0
GER,NED,3324,-5000.0
GER,NED,3325,-5000.0
GER,NED,3326,-5000.0
GER,NED,3327,-5000.0
GER,NED,3328,-5000.0
GER,NED,3329,-5000.0
GER,NED,3330,-5000.0
GER,NED,3331,5000.0
GER,NED,3332,5000.0
GER,NED,3333,5000.0
GER,NED,3334,5000.0
GER,NED,3335,5000.0
GER,NED,3336,5000.0
GER,NED,3337,5000.0
GER,NED,3338,5000.0
GER,NED,3339,5000.0
GER,NED,3340,5000.0
GER,NED,3341,5000.0
GER,NED,3342,-5000.0
GER,NED,3343,-5000.0
GER,NED,3344,-5000.0
GER,NED,3345,-5000.0
GER,NED,3346,-5000.0
GER,NED,3347,-5000.0
GER,NED,3348,-5000.0
GER,NED,3349,-5000.0
GER,NED,3350,-5000.0
GER,NED,3351,-5000.0
GER,NED,3352,-5000.0
GER,NED,3353,-5000.0
GER,NED,3354,-5000.0
GER,NED,3355,5000.0
GER,NED,3356,5000.0
GER,NED,3357,5000.0
GER,NED,3358,5000.0
GER,NED,3359,5000.0
GER,NED,3360,5000.0
GER,NED,3361,5000.0
GER,NED,3362,5000.0
GER,NED,3363,5000.0
GER,NED,3364,5000.0
GER,NED,3365,5000.0
GER,NED,3366,-5000.0
GER,NED,3367,-5000.0
GER,NED,3368,-5000.0
GER,NED,3369,-5000.0
GER,NED,3370,-5000.0
GER,NED,3371,-5000.0
GER,NED,3372,-5000.0
GER,NED,3373,-5000.0
GER,NED,3374,-5000.0
GER,NED,3375,-5000.0
GER,NED,3376,-5000.0
GER,NED,3377,-5000.0
GER,NED,3378,-5000.0
GER,NED,3379,5000.0
GER,NED,3380,5000.0
GER,NED,3381,5000.0
GER,NED,3382,5000.0
GER,NED,3383,5000.0
GER,NED,3384,5000.0
GER,NED,3385,5000.0
GER,NED,3386,5000.0
GER,NED,3387,5000.0
GER,NED,3388,5000.0
GER,NED,3389,5000.0
GER,NED,3390,-2000.7012652769008
GER,NED,3391,-5000.0
GER,NED,3392,-5000.0
GER,NED,3393,-5000.0
GER,NED,3394,-5000.0
GER,NED,3395,-5000.0
GER,NED,3396,-5000.0
GER,NED,3397,-5000.0
GER,NED,3398,-5000.0
GER,NED,3399,-5000.0
GER,NED,3400,-5000.0
GER,NED,3401,-5000.0
GER,NED,3402,-5000.0
GER,NED,3403,4866.671590514499
GER,NED,3404,5000.0
GER,NED,3405,5000.0
GER,NED,3406,5000.0
GER,NED,3407,5000.0
GER,NED,3408,5000.0
GER,NED,3409,5000.0
GER,NED,3410,5000.0
GER,NED,3411,5000.0
GER,NED,3412,5000.0
GER,NED,3413,5000.0
GER,NED,3414,4659.286006722
GER,NED,3415,-5000.0
GER,NED,3416,-5000.0
GER,NED,3417,-5000.0
GER,NED,3418,-5000.0
GER,NED,3419,-5000.0
GER,NED,3420,-5000.0
GER,NED,3421,-5000.0
GER,NED,3422,-5000.0
GER,NED,3423,-5000.0
GER,NED,3424,-5000.0
GER,NED,3425,-5000.0
GER,NED,3426,-5000.0
GER,NED,3427,2907.083494568502
GER,NED,3428,5000.0
GER,NED,3429,5000.0
GER,NED,3430,5000.0
GER,NED,3431,5000.0
GER,NED,3432,5000.0
GER,NED,3433,5000.0
GER,NED,3434,5000.0
GER,NED,3435,5000.0
GER,NED,3436,5000.0
GER,NED,3437,5000.0
GER,NED,3438,-5000.0
GER,NED,3439,-5000.0
GER,NED,3440,-5000.0
GER,NED,3441,-5000.0
GER,NED,3442,-5000.0
GER,NED,3443,-5000.0
GER,NED,3444,-5000.0
GER,NED,3445,-5000.0
GER,NED,3446,-5000.0
GER,NED,3447,-5000.0
GER,NED,3448,-5000.0
GER,NED,3449,-5000.0
GER,NED,3450,-5000.0
GER,NED,3451,5000.0
GER,NED,3452,5000.0
GER,NED,3453,5000.0
GER,NED,3454,5000.0
GER,NED,3455,5000.0
GER,NED,3456,5000.0
GER,NED,3457,5000.0
GER,NED,3458,5000.0
GER,NED,3459,5000.0
GER,NED,3460,5000.0
GER,NED,3461,5000.0
GER,NED,3462,2950.225692739
GER,NED,3463,-5000.0
GER,NED,3464,-5000.0
GER,NED,3465,-5000.0
GER,NED,3466,-5000.0
GER,NED,3467,-5000.0
GER,NED,3468,-5000.0
GER,NED,3469,-5000.0
GER,NED,3470,-5000.0
GER,NED,3471,-5000.0
GER,NED,3472,-5000.0
GER,NED,3473,73.16828968839764
GER,NED,3474,-5000.0
GER,NED,3475,5000.0
GER,NED,3476,5000.0
GER,NED,3477,5000.0
GER,NED,3478,5000.0
GER,NED,3479,5000.0
GER,NED,3480,5000.0
GER,NED,3481,5000.0
GER,NED,3482,5000.0
GER,NED,3483,5000.0
GER,NED,3484,5000.0
GER,NED,3485,5000.0
GER,NED,3486,-5000.0
GER,NED,3487,-5000.0
GER,NED,3488,-5000.0
GER,NED,3489,-5000.0
GER,NED,3490,-5000.0
GER,NED,3491,-5000.0
GER,NED,3492,-5000.0
GER,NED,3493,-5000.0
GER,NED,3494,-5000.0
GER,NED,3495,-5000.0
GER,NED,3496,-5000.0
GER,NED,3497,-5000.0
GER,NED,3498,-5000.0
GER,NED,3499,2780.1357689421
GER,NED,3500,5000.0
GER,NED,3501,5000.0
GER,NED,3502,5000.0
GER,NED,3503,5000.0
GER,NED,3504,5000.0
GER,NED,3505,5000.0
GER,NED,3506,5000.0
GER,NED,3507,5000.0
GER,NED,3508,5000.0
GER,NED,3509,5000.0
GER,NED,3510,-3034.860527610899
GER,NED,3511,-5000.0
GER,NED,3512,-1333.5097182511017
GER,NED,3513,-5000.0
GER,NED,3514,-5000.0
GER,NED,3515,-5000.0
GER,NED,3516,-5000.0
GER,NED,3517,-5000.0
GER,NED,3518,-5000.0
GER,NED,3519,-158.01281193819887
GER,NED,3520,-5000.0
GER,NED,3521,-5000.0
GER,NED,3522,-5000.0
GER,NED,3523,1835.400475713699
GER,NED,3524,5000.0
GER,NED,3525,5000.0
GER,NED,3526,5000.0
GER,NED,3527,5000.0
GER,NED,3528,5000.0
GER,NED,3529,5000.0
GER,NED,3530,5000.0
GER,NED,3531,5000.0
GER,NED,3532,5000.0
GER,NED,3533,5000.0
GER,NED,3534,3453.7750297895
GER,NED,3535,-5000.0
GER,NED,3536,-5000.0
GER,NED,3537,-5000.0
GER,NED,3538,-5000.0
GER,NED,3539,-5000.0
GER,NED,3540,-5000.0
GER,NED,3541,-5000.0
GER,NED,3542,-5000.0
GER,NED,3543,-5000.0
GER,NED,3544,-5000.0
GER,NED,3545,-5000.0
GER,NED,3546,-5000.0
GER,NED,3547,5000.0
GER,NED,3548,5000.0
GER,NED,3549,5000.0
GER,NED,3550,5000.0
GER,NED,3551,5000.0
GER,NED,3552,5000.0
GER,NED,3553,5000.0
GER,NED,3554,5000.0
GER,NED,3555,5000.0
GER,NED,3556,5000.0
GER,NED,3557,5000.0
GER,NED,3558,211.43521420599973
GER,NED,3559,-5000.0
GER,NED,3560,-5000.0
GER,NED,3561,-5000.0
GER,NED,3562,-5000.0
GER,NED,3563,-5000.0
GER,NED,3564,-5000.0
GER,NED,3565,-5000.0
GER,NED,3566,-5000.0
GER,NED,3567,-5000.0
GER,NED,3568,-5000.0
GER,NED,3569,-3285.6313103384
GER,NED,3570,5000.0
GER,NED,3571,5000.0
GER,NED,3572,5000.0
GER,NED,3573,5000.0
GER,NED,3574,5000.0
GER,NED,3575,5000.0
GER,NED,3576,5000.0
GER,NED,3577,5000.0
GER,NED,3578,5000.0
GER,NED,3579,5000.0
GER,NED,3580,5000.0
GER,NED,3581,5000.0
GER,NED,3582,-5000.0
GER,NED,3583,-5000.0
GER,NED,3584,-5000.0
GER,NED,3585,-5000.0
GER,NED,3586,-5000.0
GER,NED,3587,-5000.0
GER,NED,3588,-5000.0
GER,NED,3589,-5000.0
GER,NED,3590,-5000.0
GER,NED,3591,-5000.0
GER,NED,3592,-5000.0
GER,NED,3593,-5000.0
GER,NED,3594,-5000.0
GER,NED,3595,858.5446010675005
GER,NED,3596,5000.0
GER,NED,3597,5000.0
GER,NED,3598,5000.0
GER,NED,3599,5000.0
GER,NED,3600,5000.0
GER,NED,3601,5000.0
GER,NED,3602,5000.0
GER,NED,3603,5000.0
GER,NED,3604,5000.0
GER,NED,3605,5000.0
GER,NED,3606,-982.265526722802
GER,NED,3607,-5000.0
GER,NED,3608,-5000.0
GER,NED,3609,-5000.0
GER,NED,3610,-5000.0
GER,NED,3611,-5000.0
GER,NED,3612,-5000.0
GER,NED,3613,-5000.0
GER,NED,3614,-5000.0
GER,NED,3615,-5000.0
GER,NED,3616,-5000.0
GER,NED,3617,-5000.0
GER,NED,3618,2760.8719477829
GER,NED,3619,5000.0
GER,NED,3620,5000.0
GER,NED,3621,5000.0
GER,NED,3622,5000.0
GER,NED,3623,5000.0
GER,NED,3624,5000.0
GER,NED,3625,5000.0
GER,NED,3626,5000.0
GER,NED,3627,5000.0
GER,NED,3628,5000.0
GER,NED,3629,5000.0
GER,NED,3630,-5000.0
GER,NED,3631,-5000.0
GER,NED,3632,-5000.0
GER,NED,3633,-5000.0
GER,NED,3634,-5000.0
GER,NED,3635,-5000.0
GER,NED,3636,-5000.0
GER,NED,3637,-5000.0
GER,NED,3638,-5000.0
GER,NED,3639,-5000.0
GER,NED,3640,-5000.0
GER,NED,3641,-5000.0
GER,NED,3642,-5000.0
GER,NED,3643,5000.0
GER,NED,3644,5000.0
GER,NED,3645,5000.0
GER,NED,3646,5000.0
GER,NED,3647,5000.0
GER,NED,3648,5000.0
GER,NED,3649,5000.0
GER,NED,3650,5000.0
GER,NED,3651,5000.0
GER,NED,3652,5000.0
GER,NED,3653,5000.0
GER,NED,3654,5000.0
GER,NED,3655,-1886.140503754299
GER,NED,3656,-5000.0
GER,NED,3657,-5000.0
GER,NED,3658,-5000.0
GER,NED,3659,-5000.0
GER,NED,3660,-5000.0
GER,NED,3661,-5000.0
GER,NED,3662,-5000.0
GER,NED,3663,-5000.0
GER,NED,3664,-5000.0
GER,NED,3665,-4513.455279808699
GER,NED,3666,-315.0808715362
GER,NED,3667,5000.0
GER,NED,3668,5000.0
GER,NED,3669,5000.0
GER,NED,3670,5000.0
GER,NED,3671,5000.0
GER,NED,3672,5000.0
GER,NED,3673,5000.0
GER,NED,3674,5000.0
GER,NED,3675,5000.0
GER,NED,3676,5000.0
GER,NED,3677,5000.0
GER,NED,3678,-4101.394181965701
GER,NED,3679,-5000.0
GER,NED,3680,-5000.0
GER,NED,3681,-5000.0
GER,NED,3682,-5000.0
GER,NED,3683,-5000.0
GER,NED,3684,-5000.0
GER,NED,3685,-5000.0
GER,NED,3686,-5000.0
GER,NED,3687,-5000.0
GER,NED,3688,-5000.0
GER,NED,3689,-5000.0
GER,NED,3690,-5000.0
GER,NED,3691,2374.8951277420983
GER,NED,3692,5000.0
GER,NED,3693,5000.0
GER,NED,3694,5000.0
GER,NED,3695,5000.0
GER,NED,3696,5000.0
GER,NED,3697,5000.0
GER,NED,3698,5000.0
GER,NED,3699,5000.0
GER,NED,3700,4999.999999999998
GER,NED,3701,3999.2415862027
GER,NED,3702,-5000.0
GER,NED,3703,-5000.0
GER,NED,3704,-5000.0
GER,NED,3705,-5000.0
GER,NED,3706,-5000.0
GER,NED,3707,-5000.0
GER,NED,3708,-5000.0
GER,NED,3709,-5000.0
GER,NED,3710,-5000.0
GER,NED,3711,-5000.0
GER,NED,3712,-5000.0
GER,NED,3713,-5000.0
GER,NED,3714,-5000.0
GER,NED,3715,3056.1144402011996
GER,NED,3716,5000.0
GER,NED,3717,5000.0
GER,NED,3718,5000.0
GER,NED,3719,5000.0
GER,NED,3720,5000.0
GER,NED,3721,5000.0
GER,NED,3722,5000.0
GER,NED,3723,5000.0
GER,NED,3724,5000.0
GER,NED,3725,5000.0
GER,NED,3726,-5000.0
GER,NED,3727,-5000.0
GER,NED,3728,-5000.0
GER,NED,3729,-5000.0
GER,NED,3730,-5000.0
GER,NED,3731,-5000.0
GER,NED,3732,-5000.0
GER,NED,3733,-5000.0
GER,NED,3734,-5000.0
GER,NED,3735,-5000.0
GER,NED,3736,-5000.0
GER,NED,3737,-5000.0
GER,NED,3738,331.456773702399
GER,NED,3739,5000.0
GER,NED,3740,5000.0
GER,NED,3741,5000.0
GER,NED,3742,5000.0
GER,NED,3743,5000.0
GER,NED,3744,5000.0
GER,NED,3745,5000.0
GER,NED,3746,5000.0
GER,NED,3747,5000.0
GER,NED,3748,5000.0
GER,NED,3749,5000.0
GER,NED,3750,-5000.0
GER,NED,3751,-5000.0
GER,NED,3752,-5000.0
GER,NED,3753,-5000.0
GER,NED,3754,-5000.0
GER,NED,3755,-5000.0
GER,NED,3756,-5000.0
GER,NED,3757,-5000.0
GER,NED,3758,-5000.0
GER,NED,3759,-5000.0
GER,NED,3760,-5000.0
GER,NED,3761,-5000.0
GER,NED,3762,-5000.0
GER,NED,3763,1008.2816654546004
GER,NED,3764,5000.0
GER,NED,3765,5000.0
GER,NED,3766,5000.0
GER,NED,3767,5000.0
GER,NED,3768,5000.0
GER,NED,3769,5000.0
GER,NED,3770,5000.0
GER,NED,3771,5000.0
GER,NED,3772,5000.0
GER,NED,3773,3513.2031498741
GER,NED,3774,-5000.0
GER,NED,3775,-5000.0
GER,NED,3776,-5000.0
GER,NED,3777,-5000.0
GER,NED,3778,-5000.0
GER,NED,3779,-5000.0
GER,NED,3780,-5000.0
GER,NED,3781,-5000.0
GER,NED,3782,-5000.0
GER,NED,3783,-5000.0
GER,NED,3784,-5000.0
GER,NED,3785,-5000.0
GER,NED,3786,-5000.0
GER,NED,3787,-492.05984658499983
GER,NED,3788,5000.0
GER,NED,3789,5000.0
GER,NED,3790,5000.0
GER,NED,3791,5000.0
GER,NED,3792,5000.0
GER,NED,3793,5000.0
GER,NED,3794,5000.0
GER,NED,3795,5000.0
GER,NED,3796,5000.0
GER,NED,3797,4407.0173665198
GER,NED,3798,-5000.0
GER,NED,3799,-5000.0
GER,NED,3800,-5000.0
GER,NED,3801,-5000.0
GER,NED,3802,-5000.0
GER,NED,3803,-5000.0
GER,NED,3804,-5000.0
GER,NED,3805,-5000.0
GER,NED,3806,-5000.0
GER,NED,3807,-5000.0
GER,NED,3808,-5000.0
GER,NED,3809,-5000.0
GER,NED,3810,-5000.0
GER,NED,3811,2282.935471512499
GER,NED,3812,5000.0
GER,NED,3813,5000.0
GER,NED,3814,5000.0
GER,NED,3815,5000.0
GER,NED,3816,5000.0
GER,NED,3817,5000.0
GER,NED,3818,5000.0
GER,NED,3819,5000.0
GER,NED,3820,5000.0
GER,NED,3821,5000.0
GER,NED,3822,-4886.8967222795
GER,NED,3823,-5000.0
GER,NED,3824,-5000.0
GER,NED,3825,-5000.0
GER,NED,3826,-5000.0
GER,NED,3827,-5000.0
GER,NED,3828,5000.0
GER,NED,3829,-5000.0
GER,NED,3830,-5000.0
GER,NED,3831,-406.5810130319951
GER,NED,3832,-5000.0
GER,NED,3833,-5000.0
GER,NED,3834,-5000.0
GER,NED,3835,1352.6083495223993
GER,NED,3836,5000.0
GER,NED,3837,5000.0
GER,NED,3838,5000.0
GER,NED,3839,5000.0
GER,NED,3840,5000.0
GER,NED,3841,5000.0
GER,NED,3842,5000.0
GER,NED,3843,5000.0
GER,NED,3844,4999.999999999998
GER,NED,3845,5000.0
GER,NED,3846,-5000.0
GER,NED,3847,-5000.0
GER,NED,3848,-5000.0
GER,NED,3849,-5000.0
GER,NED,3850,-5000.0
GER,NED,3851,-5000.0
GER,NED,3852,-5000.0
GER,NED,3853,-5000.0
GER,NED,3854,-5000.0
GER,NED,3855,-5000.0
GER,NED,3856,-5000.0
GER,NED,3857,-5000.0
GER,NED,3858,-5000.0
GER,NED,3859,1632.9003817733992
GER,NED,3860,5000.0
GER,NED,3861,5000.0
GER,NED,3862,5000.0
GER,NED,3863,5000.0
GER,NED,3864,5000.0
GER,NED,3865,5000.0
GER,NED,3866,5000.0
GER,NED,3867,5000.0
GER,NED,3868,5000.0
GER,NED,3869,4817.3749722754
GER,NED,3870,-5000.0
GER,NED,3871,-5000.0
GER,NED,3872,-5000.0
GER,NED,3873,-5000.0
GER,NED,3874,-5000.0
GER,NED,3875,-5000.0
GER,NED,3876,-5000.0
GER,NED,3877,-5000.0
GER,NED,3878,-5000.0
GER,NED,3879,-5000.0
GER,NED,3880,-5000.0
GER,NED,3881,-5000.0
GER,NED,3882,-5000.0
GER,NED,3883,1720.4469744406979
GER,NED,3884,5000.0
GER,NED,3885,5000.0
GER,NED,3886,5000.0
GER,NED,3887,5000.0
GER,NED,3888,5000.0
GER,NED,3889,5000.0
GER,NED,3890,5000.0
GER,NED,3891,5000.0
GER,NED,3892,5000.0
GER,NED,3893,5000.0
GER,NED,3894,-5000.0
GER,NED,3895,-5000.0
GER,NED,3896,-5000.0
GER,NED,3897,-5000.0
GER,NED,3898,-5000.0
