location,time_step,loss_of_load
ITA,607,16267.85358044575
NED,607,9158.7033994914
NED,608,11394.063219374199
NED,609,11368.4946974376
NED,610,6352.5358327972335
NED,611,1382.009774868602
NED,616,2580.1288259433004
ITA,617,26946.158876348913
NED,617,13165.7415905507
ITA,618,32978.7125082834
NED,618,13789.585927722801
ITA,619,33453.857484411
NED,619,13446.5209752685
ITA,620,31951.770052087202
NED,620,12894.8488038865
ITA,621,29286.3508946618
NED,621,12122.7054959128
ITA,622,26094.5418808042
NED,622,11221.047753439
ITA,623,21380.3606617352
NED,623,10110.7827920377
ITA,624,17306.1640272688
NED,624,9147.8281416326
ITA,625,13802.9837495872
NED,625,8433.0271023688
ITA,626,11810.0048133844
NED,626,7921.889983006
ITA,627,10745.0542367875
NED,627,7662.8611140058
ITA,628,10531.0498828237
NED,628,7591.677608021
ITA,629,10866.7628741129
NED,629,7623.3147217921
ITA,630,12656.89408144
NED,630,8076.120912639601
ITA,631,18209.376270805304
NED,631,9428.6075263503
NED,632,11696.593119809499
ITA,641,28961.65552631226
NED,641,12643.257655593432
ITA,642,33861.581419451
NED,642,13594.8199460701
ITA,643,34524.8934928742
NED,643,13399.0653046119
ITA,644,33260.1379033348
NED,644,12893.8601440811
ITA,645,30436.4975173864
NED,645,12150.387970462401
ITA,646,26817.6940342457
NED,646,11183.4786808359
ITA,647,22181.6091907939
NED,647,10079.1456782667
ITA,648,17639.8485412692
NED,648,9181.4425750143
ITA,649,14306.0461171987
NED,649,8340.0930806665
ITA,650,12245.1131918226
NED,650,7811.1600848073995
ITA,651,11317.0848322167
NED,651,7522.471421647
ITA,652,11083.8099440098
NED,652,7428.5487401393
ITA,653,11357.6543779918
NED,653,7482.9250294332
ITA,654,13180.2412219391
NED,654,7902.1167868991
ITA,655,19061.06680706275
NED,655,9298.1044320449
ITA,656,745.5695840438566
NED,656,11504.7931175728
NED,657,4455.434299344432
NED,658,8113.6738708483
NED,659,6009.516424677002
NED,660,3609.278138972335
NED,661,4063.027445291069
NED,662,5490.0440134699
NED,663,7094.5022445408995
NED,664,10263.355212399467
ITA,665,26423.62151090997
NED,665,13858.792114096901
ITA,666,33407.2025067696
NED,666,14643.147662895688
AUS,667,426.35104003583183
ITA,667,34416.3699579257
NED,667,13670.946751081501
ITA,668,32977.1653215533
NED,668,13080.716847291202
ITA,669,29883.7374562004
NED,669,12292.754982432001
ITA,670,26373.4575080082
NED,670,11365.3920850192
ITA,671,21934.1349615656
NED,671,10340.1518668775
ITA,672,17758.5144626614
NED,672,9361.3786595869
ITA,673,14524.1074257399
NED,673,8517.0631858231
ITA,674,12620.3814902424
NED,674,7912.003384952501
ITA,675,11479.3630153172
