location,time_step,loss_of_load
NED,546,13325.340569181
SWE,546,12007.0775039007
NED,547,12907.1374715204
SWE,547,11634.9207297916
NED,548,12308.009629481901
SWE,548,10824.4013942655
NED,549,11489.3993106571
SWE,549,9924.6045576728
NED,550,10536.3312583054
SWE,550,9008.7578332478
NED,551,9587.2178451751
SWE,551,8098.929816760001
NED,552,8859.5642284419
SWE,552,7303.457251076599
NED,553,8140.808549956801
SWE,553,6677.5116256208
NED,554,7538.7147285023
SWE,554,6289.30496367944
NED,555,7149.1827651967
SWE,555,6053.572236144
NED,556,6991.985856146999
SWE,556,5982.350858888611
NED,557,6891.1425560019
SWE,557,5959.27914512982
NED,558,7035.486887582199
SWE,558,6179.965102822571
NED,559,7485.327099013701
SWE,559,6675.505389641799
NED,560,8282.186902121
SWE,560,7358.6287404998
NED,561,4392.363570126423
SWE,561,7343.83224024586
SWE,562,3696.74210057672
SWE,563,2180.276610266341
SWE,564,3496.1178227961
SWE,565,5320.2895864198
SWE,566,6846.28435769152
SWE,567,8001.87764136606
SWE,568,8778.04069566
NED,569,9304.257666907275
SWE,569,9423.0455629165
NED,570,11015.8312638973
SWE,570,9796.2054550152
NED,571,11295.621988809598
SWE,571,9425.0517988955
NED,572,10818.099302828501
SWE,572,8826.1903591566
NED,573,10208.0962029312
SWE,573,8061.814451148
NED,574,9460.6693900911
SWE,574,7305.4634870556
NED,575,8790.3580420678
SWE,575,6649.424321914399
NED,576,8102.2508175484
SWE,576,5982.350858888611
NED,577,7420.075551861
SWE,577,5391.51436306574
NED,578,6854.562143204201
SWE,578,5089.575848222479
NED,579,6544.1229643261995
SWE,579,4947.1330937117
NED,580,6431.415746516999
SWE,580,4896.977194236069
NED,581,6352.3229620894
SWE,581,4973.214161439029
NED,582,6441.3023445704
SWE,582,5146.75357362469
NED,583,6717.138430261401
SWE,583,5523.92593768139
NED,584,7158.080703444801
SWE,584,6063.603416039119
SWE,585,2332.2513652508605
SWE,591,4653.21680327212
NED,592,3916.353001194474
SWE,592,7902.3186908156
NED,593,9549.6487725721
SWE,593,8926.5021581078
NED,594,10660.9023937788
SWE,594,9811.2522248579
NED,595,10934.7611598591
SWE,595,9814.2615788264
NED,596,10605.5374446795
SWE,596,9377.9052533884
NED,597,10070.6724899884
SWE,597,8800.1092914292
NED,598,9354.8827909193
SWE,598,8067.833159085099
NED,599,8647.9910300983
